user_id,user_name,goods_id,goods_name,score,comment_time,comment_content,reply_count,useful_count,goods_color,goods_size,after_comment
13406934675,hhhhxh,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2019/11/4 11:26,之前买过一个y7000，然后现在买g5。外观g5更好看，尤其是白色的，然后音响效果比y7000要好，不过键盘手感就差一些，外接键盘无所谓了,1,2,新G5 i5-9300H GTX1650 4G显卡,8GB 512GB高速固态 标配,无
14514568256,b***4,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/8/10 11:10,包装保护：外包装完好没有破损的 外形外观：颜值真的超高，就是喜欢白色的电脑，颜控。模具跟G7一样，不错 画面品质：1080的分辨率，没得说的，屏幕没有亮点 运行速度：4G显存+8G内存，这个价位没毛病了吧 游戏效果：玩了几局LOL，总体还行吧。没有卡顿 装了几款开发软件，运行都还是流畅的。,0,0,珍珠白 i5-9300H GTX1650 4G显卡,8GB 128GB高速固态+1T机械 标配,无
13744255222,墨夜宸影,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/1/20 15:04,包装保护：简约包装，不过外面有个大箱子，包装内有保护 外形外观：白色的相当骚气，如果是全白就更好了 画面品质：友达光电的显示器，72色域，够用了 跑分评测：没跑，娱乐大师算了吧，不如用aid64。配置摆在那，跑分高不如体验好。 运行速度：没得说，海力士固态起飞，暂时只看看视频码字 游戏效果：没下游戏，没试过。 影音效果：前置两个喇叭，音效给力，有专门的配置软件,1,1,新G5 i5-9300H GTX1650 4G显卡,8GB 512GB高速固态 标配,无
13803442607,only燕儿0422,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/2/15 12:59,运行速度：速度挺快的，感觉挺好的。 外形外观：银色外观，很显高大上。 轻薄程度：电脑很轻薄，适合小女生办公。 屏幕效果：屏幕很清晰。,1,0,四核i5处理器/8G/1T+128G/HD620,,还可以，颜色和性能都符合～
13617132499,海见闻,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2019/12/18 12:47,运行速度：开机非常快，日常使用完全不用担心 轻薄程度：整机很小巧，携带方便 外形外观：很时尚,1,0,四核i5处理器/8G/1T+512G/HD620,,开机就12秒左右
14649264540,j***k,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/9/16 16:19,外形外观：外观是磨砂质感的，摸着很棒棒哦 轻薄程度：挺轻的 运行速度：我的是16G还阔以吧,1,0,热卖i5-1035G1/16G/512G/高清屏,,忘了说散热了，感觉还是很不错滴
14115545038,木春椿吖,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/5/5 15:26,散热性能：一般 屏幕效果：很清晰 轻薄程度：很轻，很轻薄 运行速度：挺快的 外形外观：挺不错的,1,0,爆款十代 i5-1035G1/8G/512G 新品,,用了感觉挺棒的
14283695233,j***0,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/6/14 18:29,运行速度：很快 散热性能：很好 外形外观：很好看 轻薄程度：心中的样子,1,0,爆款十代 i5-1035G1/8G/512G 新品,,无
14368396617,fairy-153129,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/7/1 20:55,包装挺好的 没有破损 电脑也好用，还送了东西，价格也合适，客服也挺好的 很耐心，快递小哥非常好，把电脑送到我家里，有需要的朋友们可以下手咯,1,0,爆款 i5-1035G1/8G/512G/2G独显,,无
13784528375,jd_▓℡彼此416,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/2/8 15:37,运行速度：运行速度不错，能满足办公需求 外形外观：银色高端，颜值超高 轻薄程度：挺轻的，很轻薄,1,0,四核i5处理器/16G/512G/HD620,,用了两天，手感超棒，不错
13983242896,j***f,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/4/1 15:52,这款电脑颜值超高，运行速度也可以，我选了很久，感觉这款性价比真的很不错，希望大家不要犹豫哦(&acute;-&omega;-`)，还有飘雪姐姐超级温柔,1,0,轻薄爆款 | 四核/8G/256G/Vega8,,飘雪姐姐真的特别有耐心，解决了我很多问题，电脑?真的不错，学生党可以放心入
13501994609,李艳980726,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2019/11/21 11:06,运行速度：还没用   屏幕效果：大小刚好  很适合学生党   挺小巧的 散热性能：还不知道 外形外观：颜色是银色  很好看 轻薄程度：挺轻薄的  不重 其他特色：快递很快  客服 服务态度相当好  总之还是蛮喜欢的,1,0,四核i5处理器/8G/1T+256G/HD620,,无
13809402889,j***i,55286544724,戴尔（DELL）灵越5493/5593燃5000学生游戏设计商务办公轻薄家用手提笔记本超极本女电脑 热卖i5-1035G1/16G/512G/高清屏,5,2020/2/17 11:55,非常喜欢，客服态度也很耐心 运行速度：我觉得还可以 屏幕效果：很清楚 散热性能：还可 外形外观：很漂亮 轻薄程度：比较薄 其他特色：我挺喜欢的,1,0,四核R5处理器/8G/1T+512G/Vega8,,用着还不错，家里弟弟也挺喜欢的
14375857957,熊小瘦,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/7/3 19:51,外形外观：外观靓丽非常帅 散热性能：散热很好 其他特色：显示器很帅 屏幕效果：速度很快 运行速度：反应非常快 轻薄程度：很便捷,1,1,14英寸|i7-1065G7 |银|MX230独显,16G内存 256GPCI-E固态+1T 定制版,无
14551244484,Alan-Lam,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/8/20 13:00,运行速度：快 屏幕效果：非常好 散热性能：静、快 外形外观：大气、漂亮、整洁 轻薄程度：超薄，携带方便,1,0,酷炫银|15.6英寸|i5-1035G1|2G独显,8G内存 256GPCI-E固态+1T机械 定制版,无
11995005980,j***t,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2018/10/11 13:15,电脑很薄，颜值很高，本来金属色自带美感，外观就先吸引了我，电脑反应很快，显示屏清晰度很高，触摸着手感不错，各方面性能不错，办公用OK,1,1,1525炫酷银 8代i5-8250U 2G独显,8G内存 128G固态+1T 定制版,无
14340105059,jd_182221kqk,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/6/25 8:09,电脑真的很好，开机3 4s ，检查了各个方面，没有问题，客服人也很好，很耐心的回答相关问题，,1,0,14英寸|i7-1065G7 |银|MX230独显,8G内存 128GPCI-E固态+1T机械 热卖版,无
14381228561,jd_175476tej,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/7/5 10:03,运行速度：非常快。 屏幕效果：特别清晰。 散热性能：非常好。 外形外观：很好看，也很适合女生。 轻薄程度：非常轻薄。 其他特色：掌柜的很有耐心，服务态度特别好。买东西之前，你问他什么，他都一一解答清楚。 购买后遇到问题，他也会告诉你怎么怎么操作，才能解决这个问题，不会让你等。,1,0,酷炫银|14.0英寸|i5-1035G1|2G独显,8G内存 512GPCI-E固态硬盘 定制版,无
14566051944,a***y,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/8/24 16:33,这笔记本电脑太给力了，速度速度超快，无卡顿，还赠送了很多赠品，包，鼠标，垫，键盘......好评，好评......,1,1,酷炫银|15.6英寸|i5-1035G1|2G独显,16G内存 512GPCIE固态+1T机械 定制版,无
13009095563,j***A,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/7/13 13:36,快递很快，包装完美，外观好看，性价比不错，电脑速度很快，开机神速，值得购买。,1,0,新品5584酷炫银 i5-8265U 2G独显,8G内存 128GPCI-E固态+1T机械 定制版,无
12363427168,m***6,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/1/12 9:53,戴尔笔记本，是正品，原装系统，配置都是大牌内存跟硬盘，品质值得信赖，还送了一大堆东西，键盘，鼠标，超大吃鸡鼠标垫，电脑包等，比自营性价比高多了,3,0,1525炫酷银 8代i5-8250U 2G独显,8G内存 128G固态+1T 定制版,无
13005704484,懒懒的文文,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/7/12 13:17,前两天收货，一直在外出差，今天刚回来，打开电脑，很棒哦！15.6寸的屏幕，而且很薄，质量轻，适合办公及出差携带，墨水蓝特别适合**胞，颜色特别，颜值高，同等价格的配置算性价比很高的了，客服服务态度很好，好评，送了很多礼品，?,1,0,新品5584墨水蓝 i5-8265U 2G独显,8G内存 128GPCI-E固态+1T机械 定制版,无
14080721630,全天抢京豆,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/4/26 14:12,戴尔这款电脑是朋友推荐的，结果买到以后真是爱不释手，首先样子很好看，高级的颜色，很有档次的感觉，键盘也非常好用，十分顺手，运行速度快得一比，实在是超过了平时对笔记本电脑的认知，价格和很美好，一个苹果的钱可以买好几个灵越了，一百分推荐！,1,0,14英寸|十代酷睿i5|银色|MX230独显,8G内存 256GPCI-E固态+1T机械 定制版,无
13688732567,liu创,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/1/6 8:27,朋友让我帮忙买的，首先她不玩游戏，主要办公娱乐用，选了几款电脑最后决定了这款，下面就来说一下这台电脑： 1、首先赠品很多，电脑包、鼠标、鼠标垫、最厉害的是居然还送键盘，这让我比较满意。 运行速度：对于办公娱乐来说CPU是绝对够用的，而且功耗很低，8g运存也是够用的，有了ssd的加持，使得运行速度得到很大的提升，1t的机械盘也兼顾了大容量的存储空间。 轻薄程度：毕竟是超级本，轻薄成度也是非常不错的！ 屏幕效果：屏幕效果还是不错的，这个价位给了触摸屏也是很给力了。 外形外观：外观设计也非常不错的，只是颜色比较单一！其它都很不错。,1,0, i3-8145U 触摸屏 集显灰色,热卖版 8G内存 128G Pci-e固态+1T,无
14530921839,jd_150236jfs,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/8/14 21:20,电脑非常喜欢，足够大，速度快，性价比高，值得购买！,1,0,15.6英寸|银色|十代i3-1005G1|非触摸,8G内存 256GPcie固态+1T机械 定制版,无
13717936138,weiyu9099,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/1/13 14:30,一次完美、开心的购物体验，赶上特价期间，还那么多赠品，太值了！,2,0, i3-8145U 触摸屏 集显灰色,官方标配 4G内存 128G Pci-e固态,性价比超高，高端大气上档次，配置高、速度快、设计感超强，爱死了！
14200586034,情伤de猪,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/5/26 23:22,已经用了段时间了，感觉很不错，运行速度快，画质清晰，声音效果也蛮好的，五星好评。,1,0,15.6英寸 银色i3-1005G1|核显|非翻转,定制版 8G内存 256G Pci-e固态,无
14529218996,jd_7a92750c1de2b,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/8/14 13:00,运行速度：可以，很不错 外形外观：好看 轻薄程度：可以 屏幕效果：也不错 散热性能：暂时还不知道，感觉没问题,1,0,14.0英寸|银色|十代i3-1005G1|非触摸,16G内存 256GPcie固态+1T机械 定制版,无
13946327153,jd_189150wqw,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/3/22 20:22,运行速度：好 屏幕效果：好 散热性能：好 外形外观：好 轻薄程度：好 其他特色：客服人员很好，遗憾是快递外包装破损，好在有惊无险，内部没问题。第一次京东购，买来给小孩上课用。整体目前来说都不错！武汉加油，中国加油！,1,1, i3-8145U 触摸屏 集显灰色,热卖版 8G内存 128G Pci-e固态+1T,第一次京东购，挺好的。
14295542667,j***c,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/6/17 10:49,散热性能：好别装360 或 鲁大师 一装就发热了  运行速度：很快,1,0,15.6英寸 银色i3-1005G1|核显|非翻转,定制版 8G内存 256G Pci-e固态,无
13963392376,jd_186400srf,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/3/27 11:37,其他特色：非常轻煲，触摸屏14寸非常便携，办公用玩游戏，上网课非常方便，价格也非常好性价比超高，已经购买了20多台了，帮朋友买的，都特别满意，下回还会购买，配置cpu是四盒的而且固态和机械硬盘2块，完美适用于保护重要数据,1,0, i3-8145U 触摸屏 集显灰色,定制版 4G内存 128G Pci-e固态+1T,无
13191199785,q***n,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2019/9/5 11:47,电脑不错，笔记本模式与平板模式都测试过，非常好。店家为了让快速收到货，特别安排其他快递，给你们点赞！,1,2, i3-8145U 触摸屏 集显灰色,官方标配 4G内存 128G Pci-e固态,无
14238043200,M噗噗噗噗噗,23261958814,戴尔（DELL）灵越5000 5593/5493 2020款超极本学生办公女生轻薄本手提笔记本电脑 15.6英寸|银色|十代i3-1005G1|UHD 8G内存 256GPcie固态硬盘 热卖版,5,2020/6/4 19:23,用了一段时间，儿子用来上网课的，偶尔玩玩游戏，很欢快的样子，看来电脑不错,1,0,15.6英寸 银色i3-1005G1|核显|非翻转,定制版 8G内存 256G Pci-e固态,无
13467518356,j***4,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2019/11/14 19:55,包装保护：包装挺好的，外面一个大包装，里面是电脑小包装，还有礼品送 外形外观：外形比图片上好看多了 画面品质：我一般用户，不是职业玩家够用 跑分评测：没有测 运行速度：我用了3天才写的这些评论，感觉很顺 游戏效果：这个不得不说了，它带有外星人的游戏控制软件，好不好自己想,3,1,新G5 i5-9300H GTX1650 4G显卡,8GB 512GB高速固态 标配,无
13970896750,jd_158660ift,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/3/29 12:28,电脑还是挺好用的，缺点就是我感觉送的这个键盘有点小low，而且电池容量的话也不太大，且容易发热?性价比还是挺高的，毕竟我当时买的时候是赶上秒杀活动，嘻嘻，还是挺开心的，性能还是很可以的，散热系统也有，比较全能的一款电脑吧,0,0,珍珠白 i5-9300H GTX1650 4G显卡,8GB 128GB高速固态+1T机械 标配,无
13971109516,j***7,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/3/29 13:20,外形外观：好看，颜值高，，， 运行速度：运行还可以，可以做CaD 游戏效果：顺畅,0,1,珍珠白 i5-9300H GTX1650 4G显卡, 16GB 256G高速固态+1T机械 定制,无
14633324621,jd_⺌木偶の贵族,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/9/12 11:07,包装保护：完美 运行速度：不错 游戏效果：办公用，速度还行 画面品质：不错 外形外观：漂亮 跑分评测：没试,0,0,珍珠白 i5-9300H GTX1650 4G显卡,16GB 512G高速固态+1T机械  定制,无
13953912024,134*****687_p,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/3/24 19:53,包装保护：挺好 外形外观：喜欢这款 画面品质：挺好 跑分评测：还没跑 运行速度：挺快的 游戏效果：玩了两天了   感觉挺不错的,1,0,珍珠白 i5-9300H GTX1650 4G显卡, 16GB 256G高速固态+1T机械 定制,无
14393480493,jd_180450hjq,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/7/8 13:27,电脑开机速度快  游戏不卡顿  客服服务态度挺好  学习办公两用都行  孩子挺喜欢,0,0,珍珠白 i5-9300H GTX1650 4G显卡,16GB 512G高速固态+1T机械  定制,无
11739627035,帝***飞,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2018/7/25 11:00,本本整体不错，i7加1050ti，两条4g双通道，固态性能一般以后再说，做工很赞，c面合金，不怎么玩大型游戏，完全够用了,1,2,GTX1050TI 4GB独显 法拉利红,I7-7700 8G 128G固态+1TB 标配,无
13940214509,冕***忆,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2020/3/21 10:31,电脑用着还可以，安装工作软件后，运行速度还可以接受,1,0,珍珠白 i5-9300H GTX1650 4G显卡,8GB 128GB高速固态+1T机械 标配,无
11981055022,j***t,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2018/10/7 9:05,第一次在京东买东西，感觉还不错。这款i7    128固态适合平时不j经常玩大型游戏的人。开机也将就吧！戴尔是老牌子了，我是听他们用得久质量不错才买的。噪音不是很大，是个平行四边形的，爱发热。喜欢显示屏有边框的同志可以考虑一下。。。。,1,2,雅红色 GTX1050TI 4GB独显,I7-7700 8G 128G固态+1TB 标配,无
12163653094,j***3,25794356862,戴尔（DELL） 游匣G5 15.6英寸九代酷睿学生电竞游戏本笔记本电脑 珍珠白 i5-9300H GTX1650 4G显卡 16GB 512G高速固态+1T机械  定制,5,2018/11/20 12:51,京东配送贼快，第二天就能收到，开机速度很给力，如果网络够快的话吃鸡不用加速器，美滋滋，就是玩的时候风扇声略大点。不过不影响,1,1,雅红色 GTX1050TI 4GB独显,I7-7700 8G 128G固态+1TB 标配,无
14598824225,某年某月某日的想念,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/9/2 21:14,外形外观：外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！ 试用了几天，办公软件＋基本ps完全没压力，清晰度、音质也可以的，系统设置更新完散热也没啥问题，不玩游戏这个给不了意见，比之前用的三千的thinkpad表现明显优秀，赠品也多,1,0,酷炫银|14.0英寸|i5-1035G1|2G独显,8G内存 512GPCI-E纯固态硬盘 热卖版,无
13713895337,好大一坨嘎嘎,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/1/12 14:34,运行速度：非常不错，比同级车好很多噢 屏幕效果：颜色正 轻薄程度：比较薄 其他特色：颜色非常好看，炫酷,1,0,15.6英寸|i7-8565U|银色|独显|金属本,8G内存 256GPCI-E固态+1T机械 定制版,无
13413649545,积跬步以致千里,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/11/5 16:23,颜值比我想象中的要高～而且轻薄便携，续航时间久（玩游戏除外）。ACD面颜色相同，整体感强。本本运行速度很快，整体感觉很棒。 客服服务耐心仔细，简直是有问必答，电脑不懂的地方也可以向客服请教比我想象的要好～棒棒哒！,1,0,新品5580金属本 银色i5-8265U 2G独显,16G内存 128GPCI-E固态+1T 定制版,无
13963003746,楠妈麻,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/3/27 9:59,运行速度：超级快，疫情期间一点不影响孩子上网课，特别满意。 轻薄程度：比之前买的联想轻薄很多。 散热性能：不存在散热问题,1,1,14英寸|i7-1065G7 |银色|独显|微边框,8G内存 256GPCI-E固态+1T机械 定制版,烂电脑，买了没两个月，发现烧焦了，还不给退换，好评都是返现得来的，建议大家慎重考虑
14152485249,jd_5630584,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2020/5/14 20:34,运行速度：运行速度快，3D软件不卡。 散热性能：散热性能好！特意用了十多天才来评价的，店家服务热情，宝贝正品行货，重量很轻，外观漂亮，十分满意的购物，好评！,1,0,14英寸|十代酷睿i5|银色|MX230独显,16G内存 512GPCIE固态+1T机械 定制版,无
12902830725,贝贝哆哆哆,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/6/17 21:26,经过半个月的各种比较，最终选择了戴尔，再经过半个月的各个戴尔店铺的比较，最终选择了这家店，第一，同级别比其他店稍便宜一点，第二，同价格比其他店配置稍高一点。收到货，蓝色本本那叫一个闷骚，开机相当爽快，几乎没有等待，本人又是个喜欢折腾的主，立马升级到win10专业版，然后各种下捣鼓，软件装了一大堆，经过三天的暴力的多次安装卸载，开机重启，现在开机速度，开软件速度还是非常快，虽说本本不如台式？超喜欢这台本本！店家赠送了包鼠键，头戴耳机还有金士顿U盘，键盘还是背光的，很靓，虽然U盘发错了，但和店家联系，立刻给补发了，还有一个超大大的鼠标垫，是我用过最大的，整台本本都放在鼠标垫上，英雄联盟再也不用担心鼠标划出垫外边了。再赞。有心再给爱人买台轻薄本，就选戴尔，就选这家。,1,0,新品5584墨水蓝 i5-8265U 2G独显,8G内存 256GPCI-E固态+1T机械 定制版,无
13413626365,积跬步以致千里,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/11/5 16:19,其他特色：很轻薄，对于日常文字用，足够了 外观材质：外观爱了爱了 首先开机速度很快，电脑不容易发热，日常做做文件，追剧完全够用了，内存超大，运行加载速度很快，显示屏幕很清晰，整体100分！,1,0,新品5580金属本 银色i5-8265U 2G独显,16G内存 128GPCI-E固态+1T 定制版,无
13199640176,尼古拉斯海,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/9/7 19:36,运行速度：非常快，开机10秒就搞定 屏幕效果：非常清晰 散热性能：很棒 外形外观：我很喜欢 轻薄程度：有点重量，在我承受之内 其他特色：必须推荐,2,0,5584 酷炫银 i5-8265U 2G独显,8G内存 256GPCI-E固态+1T机械 定制版,赠品都很棒，非常喜欢
12849703569,j***5,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/6/5 17:09,电脑不错，，反应速度够快，炫酷的银色也很高端大气，屏幕很大，看着很舒服，超赞,1,0,新品5584酷炫银 i5-8265U 2G独显,8G内存 128GPCI-E固态+1T机械 定制版,无
13413668751,积跬步以致千里,11943085270,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|14.0英寸|i5-1035G1|2G独显 8G内存 512GPCI-E纯固态硬盘 热卖版,5,2019/11/5 16:27,电脑开机快，语音指导声音也很好听，卖家发货快递很快，包装严实，客服人超好，下次还来这买，外形超好看，颜值在线，电脑很轻，适合女孩子推荐购买！！！,1,0,新品5580金属本 银色i5-8265U 2G独显,16G内存 128GPCI-E固态+1T 定制版,无
