user_id,user_name,goods_id,goods_name,score,comment_time,comment_content,reply_count,useful_count,goods_color,goods_size,after_comment
13141193310,t***4,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-21 17:32:57,反应很快，体积小，，玩什么游戏都可以，一点不卡，性价比很高。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
13070187291,小***6,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-31 13:42:34,电脑都很好，现在已经用了两天了没有什么问题。 客服 服务很到位，帮忙按要求做好了系统。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13620159326,uXzLEtILZGhK,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-12-19 08:33:59,真的很好用，网速快，用着顺手，以后还会光顾的,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13972018549,小***儿,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-03-29 17:16:48,收到货第一时间，安装很简单，开机速度快，效果不错,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13929333736,s***9,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-03-18 12:19:32,昨天下单，今天就送到了，很不错的机器，办公用，很好,0,0,单主机（含键盘鼠标）,i5-9400/8G/128G固态/定制,无
13144607376,w***默,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-22 17:50:44,电脑运行非常快，速度是相当可以的，质量很不错，非常开心的一次购物，客服也很给力哦。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
13192243045,181*****119_p,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-05 16:42:04,前天下午下的单，今天上午就到了，物美价廉，好评,0,1,主机+21.5英寸显示器,8代i3-8100/4G/128G/定制,无
13399924476,不在纯洁哥,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-11-02 21:23:48,机箱外观：简单大方， 性能配置：相同价位的，配置属于中上 散热性能：散热效果很好 售后服务：有问必答，服务态度很好 其他特色：送的赠品不错，都是实用的,0,0,单主机（含键盘鼠标）,9代i5-9400/8G/1T/定制,无
13044591799,jd_173364wju,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-23 19:50:54,真的非常喜欢，非常支持，质量非常好，非常满意，还赠了不少东西,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13191138344,-可爱的你-v,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-05 11:30:42,主机收到了，物流很给力，配置挺好内存大，打游戏不卡，孩子上学刚好需要高兴极了???,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13821575499,jd_苏乞儿,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-02-20 21:05:28,很好，大品牌，公司用，经常在这家购买。很不错。值得推荐,0,0,单主机（含键盘鼠标）,i3-8100/8G/1T+128G/定制,啦啦啦，愉快的购物
13027280876,j***8,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-18 17:55:58,东西收到了，质量很好，是正品，外观大气美观，音质好，客服服务很好很有耐心，物流给力,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13970757821,米***1,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-03-29 11:54:30,质量很好，卖家很有耐心，有问必答，散热性能很棒，买值了。,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13988497501,番茄酱懒懒兔,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-04-02 21:46:16,机身小巧，占地不大，节省很多空间，喜欢,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13143896343,岁月静好人生如初,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-22 14:26:30,宝贝发货很快，并且包装完好，没有破损。开机速度很快，很满意的一次购物。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
14130698594,jd_135165rjn,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-05-09 12:07:46,戴尔电脑性能很好，已经是购买第三台了，以后还会再来。,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+256G/2G/定制,无
14114922320,j***5,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-05-05 12:52:08,机箱外观：包装的很严实，快递也很好，客服态度也不错，哈哈，非常满意,0,0,主机+27英寸显示器,i3-8100/8G/1T+128G/定制,无
13034802190,cai060925,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-20 23:05:56,价格实惠，质量很好，使用体验非常好，外观漂亮好看，挺开心,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13174567458,a***i,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-31 16:33:19,戴尔的质量真心不错，店家服务热情周到，套装的，有鼠键套装，网线，拖线板，好多好多的，谢谢卖家。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13054960925,z***君,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-26 20:50:24,现在的电脑越来越便宜了，这个价位的都能买这么高的配置，家里之前那个老古董花了一万多，现在已经淘汰了，才考虑买新的，这款的确不错，速度真的很快，值得推荐购买,0,0,主机+21.5英寸显示器,8代i5-8400/8G/1T+128G/定制,无
13154291841,w***L,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-25 17:44:06,质量特好  运行内存非常好  空间大  玩游戏也不卡顿,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13027830282,-菠萝吹雪,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-18 20:54:49,很喜欢戴尔的这款设计，手感好，主要是这款性能不错，性价比高，,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13398679097,j***j,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-11-02 17:11:44,看着不错的，使用起来速度杠杠的，在家看电视玩游戏太方便了！,0,0,单主机（含键盘鼠标）,9代i5-9400/8G/1T/定制,无
12998263891,站起来的火车,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-10 11:21:15,物流很快！也很负责！电脑运行完美 很流畅！店家还赠送了配件 省的再买了！总体感觉很棒！,0,0,主机+21.5英寸显示器,8代i5-8400/8G/1T+128G/定制,无
13228899630,y***3,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-16 00:41:16,这款电脑用起来顺手，很流畅，比起之前使用的那个强很多。值得购买,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13032920214,疼***8,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-20 12:59:26,京东物流没得说。很快，电脑用着可以，配置高，精挑细选还是京东物美价廉，还给开发票,0,0,主机+21.5英寸显示器,8代i5-8400/8G/1T/定制,无
12880579859,134*****387_p,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-06-12 23:00:33,好评，物流速度超快第一天下单第二天就到了，用过之后才来评论，开机运行速度快，办公方便，这次真的是买对了。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
14629883389,jd_187014jkr,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-09-11 11:34:02,京东物流快，卖家服务超好。机器性能也好，运行速度快,0,0,单主机（含键盘鼠标）,9代i5/8G/128G+1T,无
13042401704,T***酱,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-23 09:51:03,店家发货速度，减震到位。 机型是喜欢的那种，大小刚好，速度很快，品牌质量也有保障。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13130748349,伙伴5555,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-18 18:10:45,到货马上用了，效果不错，果然品牌的有保证，特别喜欢，速度特别快满意,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13150118782,w***U,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-24 12:50:49,配置不错，都是全新的，开机很快，用的没问题会推荐朋友来购买。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13214340061,小杨妞儿,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-11 18:56:24,买了2台，配置超级高，运行速度特别流畅，老板送了好多配件，满分十分！,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13348821153,美美哒0405,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-10-20 12:10:09,机箱看起来不错，性价比很高，散热性也比较好，是有活动的时候买的，价格特此合适，售后服务也挺好，以后还会再买,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
14626737791,聚***网,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-09-10 14:27:17,非常好用，服务也超级好,0,0,主机+23.8英寸显示器全套,9代i5/16G/1T+128/1050-4G,无
13153193038,樱花之飘落,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-25 12:15:44,主机已收到，马上装起来，用了一下，速度很快，满意，物流挺快的，客服很热情,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13148409932,肖2燕,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-23 20:40:42,电脑主机到货，网速非常好，玩大型游戏一点都不卡，是一款性价比非常高的电脑主机，商家还送了配套的键盘等很多东西，太给力了。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
13124393627,糖果卜甜,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-16 19:11:02,宝贝收到了，质量不错，很好用，快递又快发货也快，满意下次再来,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13328654865,番***兔,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-10-14 20:32:52,送货速度很快，马上就安装好了，试用一下。一点不卡顿，速度很快。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13083554095,alBlCnGhZPJX,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-04 16:01:02,电脑很好，外观漂亮，运行速度很流畅，主要是物流速度也很快,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
14551270207,Cutie-Pie_,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-08-20 13:09:56,机箱外观：快递很给力，包装很好,0,0,主机+23.8英寸显示器全套,4G/1T/标配,无
13141623064,急了连自己都打,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-21 19:53:04,很快就到了，下午装上以后，用了一下，完美。物超所值！给力的商家！,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
13027778817,宋***8,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-18 20:38:27,电脑外观很漂亮，公司里用来办公的，运行很快开，送货很快,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13213307837,txunwym,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-11 14:07:27,卖家发货很快，全新正品，速度很快，一点不卡顿，质量可靠！,0,0,主机+21.5英寸显示器,9代i5/8G/1T+128G/定制,无
13991547843,JavaPython888,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-04-03 18:37:56,快递给力，质量好，配件也好，送的东西很喜欢，谢谢。,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13080209595,lulu奋进,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-03 15:10:12,收到货了，真的和实体店一模一样，太赞了，送的东西也很满意，力荐哦 良心卖家 大家可以放心购买！,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13065153347,j***5,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-29 22:10:59,体积很小巧，速度很快，性能很好，客服认真热情，好评,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13385101417,雨***鲁,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-10-30 11:35:47,公司采购，一直都是这款，性价比很好，产品质量好，物流也是很快，钟爱这款，后续有需要还会陆续回购，祝卖家生意兴隆^_^,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13077396656,**高級VIP,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-02 16:57:55,到货挺快，包装严实，减震防撞做得很到位。品牌机选戴尔应该没错。跑起来也很流畅。,0,1,主机+21.5英寸显示器,8代i5/8G/1T+128G/2G/定制,无
13132014038,番***兔,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-19 07:49:43,送货速度快，很快就安装好了，试用一下，效果不错，运行速度快,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13073279284,j***7,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-01 12:48:15,已经是老客户了，机器是货真价实的，性能稳定，发货速度快，交付及时，服务专业，有效率，非常棒，值得购买,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13082885290,k***f,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-04 12:36:33,主机外形炫酷，配置超高，无论办公游戏都是完美的选择。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13188949046,阳***y,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-04 17:45:36,帮同事买的，因为自己用了一台觉得不错，所以推荐给了朋友，朋友收到后非常满意，试了试连连夸赞，说必须五星好评!,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
13558170261,y***9,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-12-04 16:55:35,非常满意的一次采购，机器性能贼快，价格在预期之内，店家也很痛快。棒棒的,0,0,主机+21.5英寸显示器,8代i5 16G/1T+256G/定制,无
11858106530,j***2,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2018-08-30 14:28:37,物品不错，物流很快，已经开始使用了,0,0,主机+21.5英寸显示器 1080P,I3-7100 8G 1T /定制,无
13147640065,古***g,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-23 16:31:13,机箱速度杠杠滴没话说，物流也快，送一堆东西，完了还有优惠券，挺好，身边朋友也都买的这个,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
13145925891,qfw136*****008,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-23 08:04:30,已经是第二次购买了，这次给老妈买的，让老妈也享受一下，质量特别好，非常满意的购物,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
14044728080,ujy520,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-04-17 14:04:12,老顾客了，多次购买，很值得信赖的卖家。,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13144080869,jd_139598lqk,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-22 15:19:16,今天收到货了，物流快得没得说，质量很好，外观看起来很有感觉，有需要还会回购的。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
12954349386,爱哩来,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-06-27 19:36:11,不错。速度非常快，很稳定,0,0,主机+23.8英寸显示器,8代i5 8G/1T+256G固态/定制,此用户未填写评价内容
13398577178,jd_135220ggy,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-11-02 16:51:11,电脑收到了，质量很好，客服态度很好，以后还会光顾的,0,0,单主机（含键盘鼠标）,9代i5-9400/8G/1T/定制,无
13342194011,s***i,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-10-18 14:02:21,机器很小巧，配置挺高的，这是帮忙买的第二台了，很好。,0,0,单主机（含键盘鼠标）,8代i5/16G/1T+256G/2G/定制,无
13187978929,l***3,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-04 13:07:22,总体满意，性价比很高，对比了几家，这家同等配置价格要低一点，喜欢可以下单，有需要会再次回购的！快递也很给力。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13153220276,萍妹aa,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-25 12:23:31,收到了，颜色跟图片上没有差色，质量很好，快递小哥送货到家，值得推荐,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
12796034456,134*****387_p,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-05-23 17:03:54,物流很快，主机安装后开机速度快，没什么声音，运行挺流畅过今天在追评。,0,2,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
11423130867,y***6,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2018-04-23 16:10:54,品质好，送货速度快，朋友说配置很不错?,0,0,主机+21.5英寸显示器 1080P,I3-7100 8G 1T /定制,无
13037093768,j***6,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-21 17:26:00,主机运行真心不错，价格也很划算，物流超级快，特别满意，还送了赠品。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T/定制,无
14530057135,j***4,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-08-14 16:53:38,已收到电脑了，外观看着挺好的，颜色也很合意。,0,0,单主机（含键盘鼠标）,8G/1T+128G/定制,无
13422061699,j***p,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-11-07 11:20:25,外观特别漂亮，分辨率好   ，速度特别快，第二次购买了,0,0,单主机（含键盘鼠标）,9代i5-9400/8G/1T/定制,无
13189242628,j***b,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-09-04 19:18:30,质量杠杠的，手感非常的酷。大品牌果然不赖，以后陪伴我的就是你了。????五星好评。,0,0,单主机（含键盘鼠标）,8代i5 /8G/1T+256G/2G/定制,无
14068730883,ujy520,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-04-23 12:48:37,老客户，一如既往的好，包装结实，物流快。每一次都很满意。,0,0,单主机（含键盘鼠标）,i5-9400/8G/1T+128G/定制,无
13160621887,j***N,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-08-27 14:40:51,物流速度很快，包装严实，一直用的戴尔，开机速度够快，哈哈，会介绍好友买,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
13847574801,不在纯洁哥,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2020-02-27 16:51:17,机箱外观：小巧玲珑 性能配置：运行超快，反应灵敏,0,0,单主机（含键盘鼠标）,i5-9400/8G/128G固态/定制,真漂亮
13057131092,jd_180277otm,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-27 15:06:46,非常好用，一点都不发热，非常安静，高端大气上档次。,0,0,主机+21.5英寸显示器,8代i5-8400/8G/1T+128G/定制,无
12975399627,l***h,38479525094,戴尔 DELL 成就3671/vos3881 办公电脑台式 设计师商用台式电脑lol吃鸡财务定制主机 单主机（含键盘鼠标） 9代i5/8G/128G+1T,5,2019-07-03 16:00:10,非常好！价格便宜，性价比高。颜值高，老板送的配件质量也非常好，建议购买。,0,0,单主机（含键盘鼠标）,8代i5-8400/8G/1T+128G/定制,无
